MM03,ARI Status,Material,Material Type,Product home,Material Description Andritz,Basic material,Code Material,Andritz Standard Text,Andritz Material Code,Material Group,Product hierarchy,Follow up material,X-plant matl status,Andrtiz Reuse Indicator,Base Unit of Measure,Net Weight,Weight unit,Length,Width,Height,Diameter,Thickness,Unit of Dimension,Created by,Created On
@A6@,,132776214,ZPAR,1630,"HEX NUT DIN934, CARBON STEEL, 3/4"". |",,,59713,,210401000,1630,,30,499,PC,0,KG,0,0,0,0,0,MM,CURPAU03,8/8/2016
@A6@,,132776215,ZPAR,1630,"HEX NUT DIN934, CARBON STEEL, 7/8"". |",,,59713,,210401000,1630,,30,499,PC,0,KG,0,0,0,0,0,MM,CURPAU03,8/8/2016
@A6@,,132776985,ZPAR,1700,"HEX NUT | 3/4"" UNC-2B | STEEL SAE GRADE 5 ISO 898-6 | ZINC-PLATED |",,,43864,,210409000,1700,,30,499,PC,0,KG,0,0,0,0,0,MM,ARAAMA01,8/10/2016
@A6@,,132777015,ZPAR,1700,"HEX NUT | TYPE 6 | 1/4"" UNC-2B | AISI 304 | WITHOUT FINISHING |",,,43864,,210409000,1700,,30,499,PC,0,KG,0,0,0,0,0,MM,ARAAMA01,8/10/2016
@A6@,,132778597,ZSTD,9008,HEX NUT GB/T6170 |- M12 | S32168 |AMC 1050 00 08 000,S32168,,200,1050 00 08 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHESUR06,8/16/2016
@A6@,,132779910,ZSTD,9008,"HEX NUT | 7/8"" - 9 - ZINC-PLATED | ANSI/ASMEB18.2.2 | GRADE 5 SAEJ995 | AMC 2503 00 08 001",GRADE 5 SAEJ995,,201,2503 00 08 001,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHEKAR13,8/19/2016
@A6@,,132780092,ZSTD,9008,HEX NUT | 1 3/4 - 8 UNC-2B - HEAVY SEMI FINISHED - ZINC-PLATED |,,,201,,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,GRZMAN83,8/22/2016
@A6@,,132780512,ZSTD,9008,HEX NUT ISO4032 | - M12 - | TITANIUM GRADE 2 ASTMF467 |,TITANIUM GRADE 2 ASTMF467,,400013,5531 00 08 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHESUR06,8/23/2016
@A6@,,132781504,ZPAR,1700,HEX NUT RIGHT NORMAL | D.N.: M12 | CARBON STEEL CLASS 8 | ZINC-PLATED |,,,59713,,210409000,1700,,30,499,PC,0,KG,0,0,0,0,0,MM,ARAAMA01,8/25/2016
@A6@,,132782011,ZSTD,9008,"HEX NUT ~ISO4032 | 3/8"" | A4-70 ISO3506-2 |AMC 1000 09 08 000",A4-70 ISO3506-2,,200,1000 09 08 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHEKAR13,8/26/2016
@A6@,,132782012,ZSTD,9008,"HEX NUT ~ISO4032 | 1/2"" | A4-70 ISO3506-2 |AMC 1000 09 08 000",A4-70 ISO3506-2,,200,1000 09 08 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHEKAR13,8/26/2016
@A6@,,132782013,ZSTD,9008,"HEX NUT ~ISO4032 | 7/8"" | A4-70 ISO3506-2 |AMC 1000 09 08 000",A4-70 ISO3506-2,,200,1000 09 08 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHEKAR13,8/26/2016
@A6@,,132782028,ZSTD,9008,HEAVY HEX NUT | 1-3/8 - 6 UNC | ANSI/ASMEB18.2.2 | 2H ASTMA194/A194M | AMC 2601 01 08 000,2H ASTMA194/A194M,,47202,2601 01 08 000,210401000,9008,,30,499,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,CHEKAR13,8/27/2016
@A6@,,132782089,ZPAR,1700,FLANGED HEX NUT T2-FHN-2445 | 99000,,,99000,,350200000,1700,,30,13,PC,0,KG,0,0,0,0,0,MM,QNFJIT02,8/29/2016
@A6@,,132782132,ZPAR,1383,HEX NUT TR16X4 ZINC-PLATED DIN103 |,,,59713,2500 36 07 000,210401000,1383,,30,499,PC,0,KG,0,0,0,0,0,MM,GRZGER73,8/29/2016
@A6@,,132782840,ZPAR,1221,HEX NUT | HIDROSTAL 8FM-16G10 | M16,,,43864,,210401000,1221,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,GLFWAL04,8/30/2016
@A6@,,132782865,ZPAR,1221,HEX NUT | HIDROSTAL 8FM-12R | M12,,,43864,,210401000,1221,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,GLFWAL04,8/30/2016
@A6@,,132783849,ZPAR,1721,HEX NUT ISO4032- 72 X6  -8A2C |,,,99000,,999999999,1721,,30,13,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,MANRAJ02,9/2/2016
@A6@,,132784261,ZUGR,8001,Hex nut M14,,,,,,8001,,30,0,PC,1,KG,0.000,0.000,0.000,0.000,0.000,,GRZBER70,9/5/2016
@A6@,,132784262,ZUGR,8001,Hex nut M36,,,,,,8001,,30,0,PC,1,KG,0.000,0.000,0.000,0.000,0.000,,GRZBER70,9/5/2016
@A6@,,132784263,ZUGR,8001,Hex nut M10,,,,,,8001,,30,0,PC,1,KG,0.000,0.000,0.000,0.000,0.000,,GRZBER70,9/5/2016
@A6@,,132784264,ZUGR,8001,Hex nut M30,,,,,,8001,,30,0,PC,1,KG,0.000,0.000,0.000,0.000,0.000,,GRZBER70,9/5/2016
@A6@,,132784265,ZUGR,8001,Hex nut M16,,,,,,8001,,30,0,PC,1,KG,0.000,0.000,0.000,0.000,0.000,,GRZBER70,9/5/2016
@A6@,,132784270,ZUGR,8001,Hex nut M22,,,,,,8001,,30,0,PC,1,KG,0.000,0.000,0.000,0.000,0.000,,GRZBER70,9/5/2016
@A6@,,132784410,ZUGR,8001,Hex nut M14,,,,,,8001,,30,0,PC,1,KG,0.000,0.000,0.000,0.000,0.000,,GRZBER70,9/5/2016
@A6@,,132785688,ZUGR,8001,Hex nut M10,,,,,,8001,,30,0,PC,1,KG,0.000,0.000,0.000,0.000,0.000,,GRZBER70,9/9/2016
@A6@,,132785701,ZUGR,8001,Hex nut M12,,,,,,8001,,30,0,PC,1,KG,0.000,0.000,0.000,0.000,0.000,,GRZBER70,9/9/2016
@A6@,,132786190,ZSTD,9008,HEX NUT ~ISO8673 | - M12X1.25 - | 8 ISO898-2 | ZINC-PLATED |,8 ISO898-2,,400138,2500 45 08 000,210401000,9008,,30,499,PC,0.016,KG,0.000,0.000,0.000,0.000,0.000,,CHEKAR13,9/12/2016
@A6@,,132786328,ZPAR,1703,HEX NUT M16|DIN934|A2|CLASS 80|AISI304 |,,,59713,,210401000,1703,,30,499,PC,0,KG,0,0,0,0,0,MM,MORJOS09,9/12/2016
@A6@,,132787238,ZSTD,9008,HEX NUT ISO4032 | - M6 - | TITANIUM GRADE 2 ASTMF467 |,TITANIUM GRADE 2 ASTMF467,,400013,5531 00 08 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHEKAR13,9/14/2016
@A6@,,132787252,ZSTD,9008,HEX NUT ISO4032 | - M10 - | TITANIUM GRADE 2 ASTMF467 |,TITANIUM GRADE 2 ASTMF467,,400013,5531 00 08 000,210401000,9008,,30,499,PC,0.011,KG,0.000,0.000,0.000,0.000,0.000,,CHEKAR13,9/14/2016
@A6@,,132787537,ZPAR,1381,HEX NUT TR20X4 ZINC-PLATED DIN103 |,,,59713,2500 36 07 000,210401000,1381,,30,499,PC,0,KG,0,0,0,0,0,MM,GRZLJU01,9/15/2016
@A6@,,132788097,ZSTD,9008,HEX NUT (ISO4032) | - M33 - | 8 ISO898-2 | A3B |,8 ISO898-2,,400013,2500 45 08 000,210401000,9008,,30,499,PC,0.288,KG,0.000,0.000,0.000,0.000,0.000,,CHEVIN05,9/19/2016
@A6@,,132788416,ZSTD,9008,HEX NUT GB/T6170 |- M12 | 1.4541 EN10088-3 |AMC 1050 00 02 000,1.4541 EN10088-3,,200,1050 00 02 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHEVIN06,9/19/2016
@A6@,,132788677,ZSTD,9008,HEX NUT ISO7042 | - M20 - | 8 ISO898-2 | A3F |,8 ISO898-2,,400306,2500 45 08 000,210401000,9008,,30,499,PC,0.064,KG,0.000,0.000,0.000,0.000,0.000,,CHESAI05,9/20/2016
@A6@,,132788678,ZSTD,9008,HEX NUT ISO7042 | - M20 - | 8 ISO898-2 | A3F |,8 ISO898-2,,400306,2500 45 08 000,210401000,9008,132788677,90,1,PC,0.064,KG,0.000,0.000,0.000,0.000,0.000,,CHESAI05,9/20/2016
@A6@,,132788761,ZSTD,9008,HEX NUT ISO7042 | - M16 - | 8 ISO898-2 | A3F |,8 ISO898-2,,400306,2500 45 08 000,210401000,9008,,30,499,PC,0.033,KG,0.000,0.000,0.000,0.000,0.000,,CHESAI05,9/20/2016
@A6@,,132789318,ZSTD,9008,HEX NUT | 3/8 - 16 UNC | ANSI/ASMEB18.2.2 | 1.4462 | AMC 1300 00 08 000,1.4462,,201,1300 00 08 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHESUR06,9/21/2016
@A6@,,132790619,ZSTD,9008,HEX NUT ISO4032 | - M36 - | 8 ISO898-2 | A3B |,8 ISO898-2,,400013,2500 45 08 000,210401000,9008,,30,499,PC,0.393,KG,0.000,0.000,0.000,0.000,0.000,,CHESAI05,9/22/2016
@A6@,,132791047,ZSTD,9008,HEX NUT ISO4032 | - M36 - | B8S ASTMA194/A194M |,B8S ASTMA194/A194M,,400013,1080 08 08 000,210401000,9008,,30,499,PC,0.040,KG,0.000,0.000,0.000,0.000,0.000,,CHEVIN06,9/23/2016
@A6@,,132791963,ZSTD,9008,HEX NUT ISO8673 | - M16X1.5 - | 8.8 ISO898-1 |,8.8 ISO898-1,,400138,2500 36 07 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHEVIN06,9/26/2016
@A6@,,132791964,ZSTD,9008,HEX NUT ISO8673 | - M16X1.5 - | 304 ASTM |,304 ASTM,,400138,1051 00 07 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHEVIN06,9/26/2016
@A6@,,132791965,ZSTD,9008,HEX NUT ISO8673 | - M30X2 - | STEEL |,STEEL,,400138,3990 00 00 000,210401000,9008,,30,499,PC,0.196,KG,0.000,0.000,0.000,0.000,0.000,,CHEVIN06,9/26/2016
@A6@,,132792560,ZSTD,9008,HEX NUT ISO4032 | - M42 - | 10 ISO898-2 | A3B |,10 ISO898-2,,400013,2500 47 08 000,210401000,9008,,30,499,PC,0.676,KG,0.000,0.000,0.000,0.000,0.000,,CHEVIN06,9/27/2016
@A6@,,132792769,ZSTD,9008,HEX NUT ANSI/ASMEB18.2.2 | 5/8 - 11 UNC | # 2 # | 8M ASMESA194/SA194M | AMC 1000 08 08 200,8M ASMESA194/SA194M,2,201,1000 08 08 200,210401000,9008,,30,499,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,CHESUR06,9/27/2016
@A6@,,132793585,ZPAR,1721,HEX NUT ISO4035- 72 X6  -8A2C |,,,99000,,999999999,1721,,30,13,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,MANRAJ02,9/29/2016
@A6@,,132793732,ZSTD,9008,HEX NUT ISO4032 | - M27 - | 8.8 ISO898-1 | A3B |,8.8 ISO898-1,,400013,2500 36 07 000,210401000,9008,,30,499,PC,0,KG,0,0,0,0,0,IN,CHEVIN06,9/29/2016
@A6@,,132794293,ZSTD,9015,HEX NUT ??? | -??? - | BUNA N |,BUNA N,,400013,6001 00 00 000,210405010,9015,,90,1,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,GRZPAT11,9/30/2016
@A6@,,132794295,ZSTD,9008,HEX NUT ISO4032 | - M20 - | S30400 ASTMA194/A194M |,S30400 ASTMA194/A194M,,400013,1050 08 08 000,210401000,9008,,30,499,PC,0.063,KG,0.000,0.000,0.000,0.000,0.000,,GRZPAT11,9/30/2016
@A6@,,132794540,ZSTD,9008,HEX NUT ISO4034 | - M12 - | GRADE 5 SAEJ995 | BLACK |,GRADE 5 SAEJ995,,400279,2503 00 08 001,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHESUR06,9/30/2016
@A6@,,132794541,ZSTD,9008,HEX NUT ISO4034 | - M10 - | GRADE 5 SAEJ995 | BLACK |,GRADE 5 SAEJ995,,400279,2503 00 08 001,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHESUR06,9/30/2016
@A6@,,132795323,ZPAR,1700,HEX NUT NORMAL LEFT ISO 8673 | M56 X 5 | STEEL CLASS ISO 898-6 | ZINC-PLATED |,,,43864,,210409000,1700,,10,11,PC,0,KG,0,0,0,0,0,MM,ARAAMA01,10/4/2016
@A6@,,132795400,ZSTD,9008,HEX NUT ISO4032 | - M10 - | STAINLESS STEEL ACC. GEOM. STD. |,STAINLESS STEEL ACC. GEOM. STD.,,400013,1999 00 00 000,210401000,9008,,30,499,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,CHEVIN06,10/4/2016
@A6@,,132796276,ZSTD,9330,STUD BOLT ASMEB1.1 UNC 2A | DN7/8 X (235MM) | HEAVY | 2X HEX NUT ASTMA194 2H | B7 ASTMA193/A193M | HOT-DIP GALVANIZED | AMC 2702 01 07 000,B7 ASTMA193/A193M,,400305,2702 01 07 000,210402000,9330,,30,499,PC,0,KG,0,0,0,0,0,MM,CHEKAR13,10/5/2016
@A6@,,132796277,ZSTD,9330,STUD BOLT ASMEB1.1 UNC 2A | DN1 1/4 X (195MM) | HEAVY | 2X HEX NUT ASTMA194 2H | B7 ASTMA193/A193M | HOT-DIP GALVANIZED | AMC 2702 01 07 000,B7 ASTMA193/A193M,,400305,2702 01 07 000,210402000,9330,,30,499,PC,0,KG,0,0,0,0,0,MM,CHEKAR13,10/5/2016
@A6@,,132796278,ZSTD,9330,STUD BOLT ASMEB1.1 UNC 2A | DN1 1/4 X (260MM) | HEAVY | 2X HEX NUT ASTMA194 2H | B7 ASTMA193/A193M | HOT-DIP GALVANIZED | AMC 2702 01 07 000,B7 ASTMA193/A193M,,400305,2702 01 07 000,210402000,9330,,30,499,PC,0,KG,0,0,0,0,0,MM,CHEKAR13,10/5/2016
@A6@,,132796279,ZSTD,9330,STUD BOLT ASMEB1.1 UNC 2A | DN1 1/4 X (390MM) | HEAVY | 2X HEX NUT ASTMA194 2H | B7 ASTMA193/A193M | HOT-DIP GALVANIZED | AMC 2702 01 07 000,B7 ASTMA193/A193M,,400305,2702 01 07 000,210402000,9330,,30,499,PC,0,KG,0,0,0,0,0,MM,CHEKAR13,10/5/2016
@A6@,,132796280,ZSTD,9330,STUD BOLT ASMEB1.1 UNC 2A | DN1 1/2 X (590MM) | HEAVY | 2X HEX NUT ASTMA194 2H | B7 ASTMA193/A193M | HOT-DIP GALVANIZED | AMC 2702 01 07 000,B7 ASTMA193/A193M,,400305,2702 01 07 000,210402000,9330,,30,499,PC,0,KG,0,0,0,0,0,MM,CHEKAR13,10/5/2016
@A6@,,132796281,ZSTD,9330,STUD BOLT ASMEB1.1 UNC 2A | DN1 5/8 X (320MM) | HEAVY | 2X HEX NUT ASTMA194 2H | B7 ASTMA193/A193M | HOT-DIP GALVANIZED | AMC 2702 01 07 000,B7 ASTMA193/A193M,,400305,2702 01 07 000,210402000,9330,,30,499,PC,0,KG,0,0,0,0,0,MM,CHEKAR13,10/5/2016
@A6@,,132796282,ZSTD,9330,STUD BOLT ASMEB1.1 UNC 2A | DN1 3/4 X (405MM) | HEAVY | 2X HEX NUT ASTMA194 2H | B7 ASTMA193/A193M | HOT-DIP GALVANIZED | AMC 2702 01 07 000,B7 ASTMA193/A193M,,400305,2702 01 07 000,210402000,9330,,30,499,PC,0,KG,0,0,0,0,0,MM,CHEKAR13,10/5/2016
@A6@,,132796555,ZSTD,9008,HEX NUT ISO4032 | - M12 - | GRADE 8 SAEJ429 | A3B |,GRADE 8 SAEJ429,,400013,2503 00 07 002,210401000,9008,,30,499,PC,0.017,KG,0.000,0.000,0.000,0.000,0.000,,CHEVIN05,10/6/2016
@A6@,,132797129,ZPAR,1700,"HEX NUT | TYPE 3 | 7/8"" UNC-2B | SAE GRAU 5 |  OIL |",,,43864,,210409000,1700,,30,499,PC,0,KG,0,0,0,0,0,MM,ARAAMA01,10/7/2016
@A6@,,132797133,ZPAR,1700,"HEX NUT TYPE 1 | UNC-2B | 7/8"" | BRASS | WITHOUT FINISHING |",,,59713,,210409000,1700,,30,499,PC,0,KG,0,0,0,0,0,MM,ARAAMA01,10/7/2016
@A6@,,201011077,ZENG,1181,"CLAMP BOLT ASSEMBLY, 1-1/8"" X 8UN, INCLUDES: BOLT, CLAMP, HEX NUT & WASHER |",,,20782,,220404040,1181,,30,0,PC,2.900,KG,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,8/6/2008
@A6@,,201011454,ZENG,1341,HEX NUT |,,,66627,,340100000,1341,,90,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,8/6/2008
@A6@,,201140790,ZENG,1132,HEX NUT HEXAGON BOLT M20 SA-437M GRADE B4B ASME SEC.II |,,,66627,,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/2/2008
@A6@,,201140799,ZENG,1132,HEX NUT HEXAGONAL NUT M12 | #8# |,B4B ASMESA437/SA437M,8,66627,1175 15 07 800,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/2/2008
@A6@,,201140806,ZENG,1132,HEX NUT HEXAGON BOLT M24 SA-437M GRADE B4B ASME SEC.II |,,,66627,,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/2/2008
@A6@,,201140809,ZENG,1132,HEX NUT HEXAGON BOLT M20 SA-437M GRADE B4B ASME SEC.II |,,,66627,,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/2/2008
@A6@,,201140811,ZENG,1132,HEX NUT HEXAGON BOLT M20 SA-437M GRADE B4B ASME SEC.II |,,,66627,,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/2/2008
@A6@,,201140814,ZENG,1132,HEX NUT HEXAGON BOLT M16 SA-437M GRADE B4B ASME SEC.II |,,,66627,,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/2/2008
@A6@,,201140815,ZENG,1132,HEX NUT HEXAGON BOLT M27 1.4571 EN10088 |,,,66627,,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/2/2008
@A6@,,201140817,ZENG,1132,HEX NUT HEXAGONAL NUT M20 SA-437M GRADE B4B ASME SEC.II |,,,66627,,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/2/2008
@A6@,,201141037,ZENG,1132,HEX NUT HEXAGON BOLT M27 1.4571 EN10088 |,,,66627,,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/2/2008
@A6@,,201141100,ZENG,1132,HEX NUT HEXAGON BOLT M20 SA-437M GRADE B4B ASME SEC.II |,,,66627,,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/2/2008
@A6@,,201172404,ZENG,1474,HEX NUT THIN M38X1.5 T 11 |,,,66627,1000 00 08 000,130200000,1474,,30,0,PC,0.170,KG,0.000,0.000,0.000,0.000,11.000,,YYMATRIX,11/4/2008
@A6@,,201174274,ZENG,1467,"HEX NUT ""ADAPTER, BRG. HOUSING"" M12X1,75 A4-70 ISO3506 |",,,66627,,340100000,1467,,10,0,PC,235,KG,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,11/18/2008
@A6@,,201226841,ZENG,1006,HEX NUT SPEZIAL-MUTTER M36 X 29 42CRMO4+QT EN10083 |,,,66627,2702 01 02 000,340100000,1006,,30,0,PC,0.400,KG,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,10/13/2008
@A6@,,201634187,ZENG,1462,"HEX NUT HEXAGON NUT SW=60 M38X1,5 X11 1.4571 EN10088 |",,,66627,,75030000,1462,201172404,90,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,10/22/2008
@A6@,,201802131,ZENG,1467,"HEX NUT M30, ISO4032, PSF24"" | #1# |",,1,66627,1100 03 08 000,210401000,1467,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,2/9/2009
@A6@,,201841540,ZENG,1000,HEX NUT CYLINDRICAL HEX.NUT_RAW_YIXING H 30 D 115 MM |,,,66627,2704 02 06 000,130200000,1000,,30,0,PC,5.400,KG,0,0,30,115,0,MM,YYMATRIX,4/7/2009
@A6@,,201841541,ZENG,1000,HEX NUT CYLINDRICAL HEX.NUT_FIN._YIXIN H 30 D 115 MM |,,,66627,2704 02 06 000,130200000,1000,,30,0,PC,5.400,KG,0,0,30,115,0,MM,YYMATRIX,4/7/2009
@A6@,,201854850,ZENG,1341,"HEX NUT ,M6,BZP, UMT 6414019 |",,,66627,,340100000,13410067002191,,30,0,PC,0.015,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,5/13/2009
@A6@,,201866649,ZENG,1221,"HEX NUT , TOPLOCK, AC000153-57 |",,,66627,,340100000,1221,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,6/19/2009
@A6@,,201880566,ZENG,1221,"HEX NUT , 1-14UN , 1-1/4 IN ACROSS FLATS , 7/8 HEIGHT |",,,66627,2601 01 08 000,210401000,1221,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,7/28/2009
@A6@,,201900479,ZENG,1003,HEX NUT D 65 T 48 |,,,66627,1100 00 02 000,130100000,1003,,30,0,PC,0.400,KG,0.000,0.000,0.000,65.000,48.000,,YYMATRIX,9/16/2009
@A6@,,201904743,ZENG,1261,HEX NUT FOR STACKER RECLAIMER |,,,66627,,340100000,1261,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,9/25/2009
@A6@,,201968641,ZENG,1132,HEX NUT M20 | #8# |,,8,66627,1175 15 07 200,210401000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,12/2/2009
@A6@,,201976674,ZENG,1132,HEX NUT M20 | #8# |,,8,66627,1175 15 07 200,210401000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,12/17/2009
@A6@,,202030878,ZENG,1021,HEX NUT M60 LH SW80 H 50 MM |,,,66627,2702 01 01 000,130200000,1021,,30,0,PC,1,KG,0,0,50,0,0,MM,YYMATRIX,3/30/2010
@A6@,,202031234,ZENG,1221,"KIT HEX NUT / WASHER , DIG. EXTRACTION SCREENPLATE HARDWARE |",,,58326,,130100000,1221,,30,0,PC,0,KG,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,3/30/2010
@A6@,,202035926,ZENG,1467,HEX NUT ISO4032 M30 PLUG SCREW FEEDER 16'' | #1# |,,1,66627,1100 03 08 000,340100000,1467,,30,0,PC,0.223,KG,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,4/13/2010
@A6@,,202045655,ZENG,1132,HEX NUT M20 | #8# |,,8,66627,1175 15 07 200,210401000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,4/27/2010
@A6@,,202045679,ZENG,1132,HEX NUT M20 | #2# |,B4B ASMESA437/SA437M,2,66627,1175 15 07 200,340100000,1132,,50,0,PC,0.238,KG,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,4/27/2010
@A6@,,202067130,ZENG,1467,NUT HEX NUT M36 ISO 4032 |,1.4542 P960,,23469,1100 03 08 000,210401000,1467,,30,0,PC,0.250,KG,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,6/15/2010
@A6@,,202085883,ZENG,1132,HEX NUT M20 | #8# |,,8,66627,1175 15 07 800,340100000,1132,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,7/20/2010
@A6@,,202101652,ZENG,1484,"HEX NUT 2""-8UN |",,,66627,2500 45 08 000,340100000,1484,,30,0,PC,0.000,LB,0.000,0.000,0.000,0.000,0.000,,YYMATRIX,8/18/2010
@A6@,,202109719,ZENG,1021,HEX NUT M60X6 LH SW80 H 48 MM |,,,66627,2700 03 02 000,340100000,1021,,30,0,PC,1,KG,0,0,48,0,0,MM,YYMATRIX,9/2/2010
@A6@,,202269974,ZENG,1132,HEX NUT COMP M30X30 SW46 |,,,66627,2725 01 08 000,340100000,1132,,30,0,PC,0.260,KG,0.000,0.000,0.000,0.000,0.000,,GRZDAN20,10/14/2010
@A6@,,202270006,ZENG,1132,HEX NUT M30X30 SW46 |,,,66627,2725 01 08 000,340100000,1132,,30,0,PC,0.260,KG,0.000,0.000,0.000,0.000,0.000,,GRZDAN20,10/14/2010
